"ID","time","x","y"
14809,2011-11-13 02:39:00,-1767241.69696218,567918.912009974
14809,2011-11-13 04:10:00,-1767241.69696218,567918.912009974
14809,2011-11-13 08:07:00,-1762262.43871211,568176.445734199
14809,2011-11-13 13:59:00,-1765890.9308169,568964.875060465
14809,2011-11-13 14:40:00,-1765890.9308169,568964.875060465
14809,2011-11-13 14:51:00,-1765890.9308169,568964.875060465
14809,2011-11-14 02:29:00,-1765890.9308169,568964.875060465
14809,2011-11-14 03:52:00,-1765223.42606995,568761.70545246
14809,2011-11-14 04:06:00,-1765049.79056091,568646.610025285
14809,2011-11-14 05:46:00,-1764037.72901188,568184.514451419
14809,2011-11-14 09:29:00,-1749225.90948561,563373.353484934
14809,2011-11-14 14:44:00,-1744198.59280754,524875.896833233
14809,2011-11-14 16:20:00,-1737881.99282458,517587.905447487
14809,2011-11-14 17:51:00,-1730429.64745849,518087.290644444
14809,2011-11-15 02:19:00,-1704550.60596688,498536.926306375
14809,2011-11-15 03:28:00,-1704550.60596688,498536.926306375
14809,2011-11-15 05:08:00,-1704550.60596688,498536.926306375
14809,2011-11-15 05:21:00,-1704550.59307645,498537.19799565
14809,2011-11-15 05:42:00,-1704531.77144691,498618.537599837
14809,2011-11-15 08:44:00,-1703239.30337835,498959.788867464
14809,2011-11-15 08:59:00,-1703246.2082831,498953.673553233
14809,2011-11-15 14:37:00,-1704354.183046,498690.495652419
14809,2011-11-15 15:41:00,-1704354.183046,498690.495652419
14809,2011-11-16 02:10:00,-1704028.19185864,498699.306186827
14809,2011-11-16 03:04:00,-1704066.73911701,498636.606206
14809,2011-11-16 04:43:00,-1704480.23471064,497796.148894236
14809,2011-11-16 04:59:00,-1704584.34244809,497715.500581482
14809,2011-11-16 05:29:00,-1704824.08252141,497673.304851842
14809,2011-11-16 08:19:00,-1706863.88255434,498742.368722622
14809,2011-11-16 08:44:00,-1707091.67954498,498867.166191339
14809,2011-11-16 10:27:00,-1708144.69412806,498876.431647839
14809,2011-11-16 14:20:00,-1707537.84261879,498420.370445513
14809,2011-11-16 15:05:00,-1707392.18122988,498131.23959957
14809,2011-11-16 16:06:00,-1707281.2337181,497846.979332066
14809,2011-11-17 02:42:00,-1707033.11860871,498415.892277408
14809,2011-11-17 04:18:00,-1706945.05486818,499057.582061295
14809,2011-11-17 05:15:00,-1706944.6389308,499061.438018059
14809,2011-11-17 08:27:00,-1707001.03070465,498899.356748244
14809,2011-11-17 10:04:00,-1705439.48787474,498758.765546349
14809,2011-11-17 11:31:00,-1704228.70945365,498701.863394049
14809,2011-11-17 14:09:00,-1704219.10242233,498643.075388354
14809,2011-11-17 14:56:00,-1704219.10242233,498643.075388354
14809,2011-11-17 15:55:00,-1704219.10242233,498643.075388354
14809,2011-11-17 16:26:00,-1704219.10242233,498643.075388354
14809,2011-11-18 05:04:00,-1711674.59550084,504131.45056565
14809,2011-11-18 08:01:00,-1707198.40498166,500883.838576024
14809,2011-11-18 08:24:00,-1706568.02590841,500564.433511484
14809,2011-11-18 14:01:00,-1704587.22928468,498296.617659353
14809,2011-11-18 14:22:00,-1704508.98153804,498490.051343226
14809,2011-11-18 14:45:00,-1704430.43908618,498671.90582644
14809,2011-11-18 15:42:00,-1704419.28649945,498582.088139172
14809,2011-11-18 15:58:00,-1704438.10652914,498527.237957268
14809,2011-11-18 16:25:00,-1704476.68635957,498504.863891074
14809,2011-11-18 17:41:00,-1704792.72576589,498360.154406359
14809,2011-11-18 20:13:00,-1707448.13124774,499426.123892291
14809,2011-11-18 20:35:00,-1707619.84798024,499759.445176733
14809,2011-11-19 02:20:00,-1705936.56419822,496985.223141637
14809,2011-11-19 03:25:00,-1706362.27392779,496983.094503304
14809,2011-11-19 04:50:00,-1707707.95651722,496961.911181757
14809,2011-11-19 05:06:00,-1707882.98652147,496898.865998368
14809,2011-11-19 08:17:00,-1707657.64700426,498550.222199172
14809,2011-11-19 09:24:00,-1707094.16338084,499744.24219856
14809,2011-11-19 14:31:00,-1705417.80499528,499983.100052791
14809,2011-11-20 02:08:00,-1704143.24586863,499204.484486674
14809,2011-11-20 03:03:00,-1704305.48642246,499149.597786012
14809,2011-11-20 04:48:00,-1705103.33806065,498822.177746125
14809,2011-11-20 05:03:00,-1705103.33806065,498822.177746125
14809,2011-11-20 05:49:00,-1705199.04804859,498840.842401603
14809,2011-11-20 08:20:00,-1705993.89744868,498898.712389541
14809,2011-11-20 09:02:00,-1705747.87840249,498782.126912967
14809,2011-11-20 14:20:00,-1704273.13836613,498566.140022443
14809,2011-11-20 15:15:00,-1704255.5979703,498544.401351516
14809,2011-11-20 15:18:00,-1704249.38198557,498536.395551298
14809,2011-11-20 16:03:00,-1704170.78520981,498396.175119274
14809,2011-11-21 01:59:00,-1704132.04754887,498229.038547305
14809,2011-11-21 08:03:00,-1701753.3291805,499334.029833717
14809,2011-11-21 08:41:00,-1702469.23311423,499257.578344905
14809,2011-11-21 14:11:00,-1706196.33246699,498860.583418943
14809,2011-11-21 15:09:00,-1704565.78799584,498249.65190219
14809,2011-11-21 15:58:00,-1703591.12181136,498288.712803275
14809,2011-11-21 16:29:00,-1703300.99877587,498434.892007923
14809,2011-11-21 16:52:00,-1703270.66485264,498404.062698642
14809,2011-11-21 20:08:00,-1704606.26813965,498676.321550762
14809,2011-11-21 20:13:00,-1704517.41597099,498670.773742871
14809,2011-11-21 21:01:00,-1703500.32592325,498390.924608699
14809,2011-11-21 21:49:00,-1703591.33642457,497558.497890854
14809,2011-11-21 21:54:00,-1703635.81292982,497480.596284797
14809,2011-11-22 02:40:00,-1703740.44390608,498367.680896221
14809,2011-11-22 03:51:00,-1702268.40180086,498550.686521674
14809,2011-11-22 05:52:00,-1700510.48256047,498721.572348809
14809,2011-11-22 08:19:00,-1703242.23250841,497783.236585821
14809,2011-11-22 14:04:00,-1702949.27443196,496255.358348191
14809,2011-11-22 14:56:00,-1703811.95576689,496915.771861581
14809,2011-11-22 15:42:00,-1704817.56462551,497716.40984356
14809,2011-11-22 16:05:00,-1705222.9229172,498060.461328275
14809,2011-11-23 02:28:00,-1704180.95118083,498588.67898487
14809,2011-11-23 03:34:00,-1704556.7322437,498552.616836133
14809,2011-11-23 05:14:00,-1705159.18669929,499226.344309776
14809,2011-11-23 05:36:00,-1705322.06773522,499241.883165841
14809,2011-11-23 05:44:00,-1705362.78135786,499250.999961228
14809,2011-11-23 08:03:00,-1704818.85364084,500497.324687471
14809,2011-11-23 08:53:00,-1704975.70735246,501187.632972918
14809,2011-11-23 09:42:00,-1705501.89086492,501843.745420795
14809,2011-11-23 14:45:00,-1707465.97219881,504213.343228362
14809,2011-11-23 15:33:00,-1707203.57737817,503019.880053882
14809,2011-11-23 17:25:00,-1706809.37320316,499043.151963403
14809,2011-11-23 20:12:00,-1704784.73802995,498829.983294895
14809,2011-11-23 20:58:00,-1704239.25437676,498908.059822197
14809,2011-11-24 02:23:00,-1704370.22946252,498477.861254533
14809,2011-11-24 03:11:00,-1704402.66309915,498487.586144364
14809,2011-11-24 03:33:00,-1704575.14952654,498547.449695628
14809,2011-11-24 03:53:00,-1704640.31836691,498570.882483875
14809,2011-11-24 04:55:00,-1704640.31836691,498570.882483875
14809,2011-11-24 05:08:00,-1704640.31836691,498570.882483875
14809,2011-11-24 05:29:00,-1704647.08004432,498565.075033744
14809,2011-11-24 08:53:00,-1704776.49748327,498405.865955937
14809,2011-11-24 09:23:00,-1704552.43616242,498244.07406223
14809,2011-11-24 15:18:00,-1704033.17819557,498175.035479724
14809,2011-11-24 16:54:00,-1704413.94275365,498701.000422899
14809,2011-11-24 17:55:00,-1704383.81241785,498597.729633513
14809,2011-11-24 20:14:00,-1704178.41242887,498458.380043646
14809,2011-11-24 20:40:00,-1704178.41242887,498458.380043646
14809,2011-11-25 02:13:00,-1704211.73670078,498525.256844598
14809,2011-11-25 02:40:00,-1704211.73670078,498525.256844598
14809,2011-11-25 04:30:00,-1704249.32954802,498473.559522792
14809,2011-11-25 04:48:00,-1704249.32954802,498473.559522792
14809,2011-11-25 05:22:00,-1704251.28142861,498474.451007141
14809,2011-11-25 09:02:00,-1713806.1483057,503119.253984677
14809,2011-11-25 10:41:00,-1713354.70696017,503156.06022434
14809,2011-11-25 11:48:00,-1709244.41332664,501995.32112315
14809,2011-11-25 14:22:00,-1704284.69384782,498679.430334087
14809,2011-11-25 15:08:00,-1704304.20916774,498678.427737851
14809,2011-11-26 01:59:00,-1704974.14776545,499971.685849474
14809,2011-11-26 02:23:00,-1705039.49006504,500210.07772342
14809,2011-11-26 04:02:00,-1705655.73023802,499394.606694277
14809,2011-11-26 05:08:00,-1706200.12756286,499208.093620113
14809,2011-11-26 05:43:00,-1707607.84153847,499899.614732663
14809,2011-11-26 08:36:00,-1724239.97015288,510154.95817053
14809,2011-11-26 10:19:00,-1728857.37076365,515202.412340074
14809,2011-11-27 03:31:00,-1766380.8813673,568597.283278764
14809,2011-11-27 04:57:00,-1767996.28257526,571421.2606728
14809,2011-11-27 05:38:00,-1767550.15518779,573885.146685563
14809,2011-11-27 10:05:00,-1755222.76099893,604710.487588367
14809,2011-11-27 14:46:00,-1742099.04162711,613707.695961829
14809,2011-11-28 03:20:00,-1740128.78830191,612830.333693274
14809,2011-11-28 05:16:00,-1729897.80216543,616471.079194124
14809,2011-11-28 15:28:00,-1771013.32434774,591879.466325276
14809,2011-11-28 16:19:00,-1773039.3766983,591408.977125433
14809,2011-11-28 16:59:00,-1773826.75985252,590932.733387493
14809,2011-11-29 04:28:00,-1770083.86638041,578211.289956276
14809,2011-11-29 08:16:00,-1766793.35843236,573002.479831084
14809,2011-11-29 09:18:00,-1765279.86366928,570777.022166121
14809,2011-11-29 14:29:00,-1761926.93225379,565338.387476832
14809,2011-11-29 15:25:00,-1762268.86573665,565807.95448196
14809,2011-11-30 02:02:00,-1765896.30634113,568190.909696686
14809,2011-11-30 02:21:00,-1766175.38700981,568498.380089799
14809,2011-11-30 02:55:00,-1765893.62866774,568725.672468156
14809,2011-11-30 04:04:00,-1764019.97860001,568520.466683962
14809,2011-11-30 05:43:00,-1762933.19886789,567470.789659787
14809,2011-11-30 05:57:00,-1763351.9407858,567231.291551285
14809,2011-11-30 08:59:00,-1776545.961786,565037.031564259
14809,2011-11-30 14:19:00,-1770592.0342122,570784.449632155
14809,2011-11-30 15:12:00,-1767694.33397865,570544.146491125
14809,2011-11-30 20:02:00,-1766434.57858111,569094.838279329
14809,2011-11-30 21:10:00,-1766372.39413139,568952.542746481
14809,2011-12-01 02:43:00,-1766456.80221397,569144.347064735
14809,2011-12-01 03:34:00,-1767459.01267723,569120.667149934
14809,2011-12-01 05:16:00,-1768019.10707682,569979.506522786
14809,2011-12-01 05:48:00,-1767837.7192015,570641.03563758
14809,2011-12-01 08:35:00,-1767133.30208509,579241.866963693
14809,2011-12-01 14:11:00,-1770872.82874295,615338.30215417
14809,2011-12-01 15:01:00,-1770371.20479205,620667.319206925
14809,2011-12-01 15:52:00,-1769506.254284,624999.769498003
14809,2011-12-01 16:41:00,-1768490.25200624,627997.175819603
14809,2011-12-03 05:03:00,-1734887.87019956,631396.382927929
14809,2011-12-03 09:32:00,-1731590.25450227,614883.013250597
14809,2011-12-03 14:38:00,-1729507.07368113,602133.481205378
14809,2011-12-03 16:24:00,-1722246.64156919,602643.52473305
14809,2011-12-03 16:39:00,-1721339.33785309,603011.265716493
14809,2011-12-03 20:06:00,-1714908.16586056,608371.781066504
14809,2011-12-03 20:58:00,-1713988.14660466,609547.708455321
14809,2011-12-03 21:53:00,-1712651.28391783,609807.10080231
14809,2011-12-03 22:38:00,-1711757.72489714,608220.305350141
14809,2011-12-03 22:56:00,-1711556.27922875,607107.80468231
14809,2011-12-04 04:10:00,-1726362.55998011,572340.951652299
14809,2011-12-04 09:14:00,-1765405.96017359,568951.658778845
14809,2011-12-04 14:34:00,-1766555.66469598,568932.697994906
14809,2011-12-04 15:19:00,-1766082.44533999,568933.043070252
14809,2011-12-04 16:13:00,-1766169.27995495,568685.673677562
14809,2011-12-04 16:16:00,-1766190.31851985,568644.764009434
14809,2011-12-04 17:56:00,-1767044.06453294,566772.705185557
14809,2011-12-04 20:08:00,-1766604.15272932,568717.690929883
14809,2011-12-05 14:15:00,-1754433.24737699,582151.131685248
14809,2011-12-05 15:12:00,-1752189.70539854,584446.247548238
14809,2011-12-05 15:59:00,-1750125.78110969,586844.588598099
14809,2011-12-05 22:46:00,-1748400.50565161,614904.207703619
14809,2011-12-06 03:34:00,-1739059.95259416,630544.915770413
14809,2011-12-06 11:32:00,-1741149.14254694,613513.661518132
14809,2011-12-06 14:08:00,-1731889.08507791,607327.710125362
14809,2011-12-06 16:38:00,-1733521.7048985,606230.441603769
14809,2011-12-07 08:01:00,-1772140.26357623,580105.016661485
14809,2011-12-07 08:13:00,-1772140.26357623,580105.016661485
14809,2011-12-07 08:22:00,-1772140.26357623,580105.016661485
14809,2011-12-07 09:52:00,-1772140.26357623,580105.016661485
14809,2011-12-07 14:43:00,-1772140.26357623,580105.016661485
14809,2011-12-07 15:34:00,-1772140.26357623,580105.016661485
14809,2011-12-08 08:02:00,-1769055.43516797,584475.858527307
14809,2011-12-08 09:30:00,-1766998.73500863,575966.401693134
14809,2011-12-08 14:38:00,-1763681.48289096,566802.925082237
14809,2011-12-08 16:21:00,-1762193.01744219,566780.401359674
14809,2011-12-08 20:04:00,-1768872.985101,571382.107212663
14809,2011-12-08 21:44:00,-1769702.93347276,572229.205848317
14809,2011-12-08 23:25:00,-1770896.44502883,571094.469917047
14809,2011-12-09 02:03:00,-1768765.820377,566049.539066002
14809,2011-12-09 02:58:00,-1768884.60755055,566015.84496678
14809,2011-12-09 03:42:00,-1769847.93633051,565773.946367405
14809,2011-12-09 05:27:00,-1771816.47123214,565568.660575122
14809,2011-12-09 05:49:00,-1771337.39809063,565712.733677221
14809,2011-12-09 05:52:00,-1771237.85323696,565742.090560268
14809,2011-12-09 09:07:00,-1763486.32835239,568228.972734528
14809,2011-12-09 15:16:00,-1747031.93567963,579468.960068349
14809,2011-12-09 16:54:00,-1742920.91129379,583731.854921977
14809,2011-12-09 21:33:00,-1725683.78530985,613720.728305867
14809,2011-12-09 22:39:00,-1723248.41935399,617803.632753136
14809,2011-12-10 03:20:00,-1695092.2228373,606660.87923448
14809,2011-12-10 05:42:00,-1694437.83114572,607741.506984454
14809,2011-12-10 08:47:00,-1707479.65054788,607803.595008241
14809,2011-12-10 14:15:00,-1728636.93211892,605303.788419429
14809,2011-12-10 15:04:00,-1727972.81199799,604325.078564047
14809,2011-12-10 16:39:00,-1728625.72309054,603816.566393157
14809,2011-12-10 17:08:00,-1729017.61027258,603885.668065589
14809,2011-12-11 02:34:00,-1736020.29790101,610579.912041068
14809,2011-12-11 08:26:00,-1734322.61503819,605291.816806213
14809,2011-12-11 08:31:00,-1734336.21114819,605296.677767611
14809,2011-12-11 10:07:00,-1734856.75756578,606315.75982608
14809,2011-12-11 14:06:00,-1733127.34370592,610420.960337288
14809,2011-12-11 14:55:00,-1732472.06079307,611335.068274822
14809,2011-12-11 15:42:00,-1731908.51311581,612291.877096781
14809,2011-12-11 16:33:00,-1731198.73570801,613287.014951978
14809,2011-12-12 02:27:00,-1728438.16096265,615059.249978702
14809,2011-12-12 04:46:00,-1728661.42713453,614635.131369465
14809,2011-12-12 05:16:00,-1729496.4452483,614863.004009381
14809,2011-12-12 09:45:00,-1753091.74244824,612681.336947093
14809,2011-12-12 14:38:00,-1769891.23708281,577946.453613055
14809,2011-12-12 14:40:00,-1769890.80977266,577785.664637851
14809,2011-12-12 15:30:00,-1769332.76505411,574632.311892667
14809,2011-12-13 02:09:00,-1767069.68307651,569384.481654912
14809,2011-12-13 03:50:00,-1766642.62730613,568546.173699988
14809,2011-12-13 05:29:00,-1767083.06945615,568815.187228117
14809,2011-12-13 08:27:00,-1766621.551687,575138.834463011
14809,2011-12-13 09:30:00,-1769041.5900594,577613.142535638
14809,2011-12-13 14:29:00,-1783726.77274004,580251.807828569
14809,2011-12-13 15:22:00,-1786710.30535324,580305.938567674
14809,2011-12-14 02:06:00,-1771888.91703606,580096.271526895
14809,2011-12-14 02:58:00,-1772040.97490538,580114.963959505
14809,2011-12-14 03:27:00,-1772040.97490538,580114.963959505
14809,2011-12-14 03:51:00,-1772040.97490538,580114.963959505
14809,2011-12-14 05:06:00,-1772320.7956918,580195.35689812
14809,2011-12-14 05:41:00,-1773636.22164792,580091.468616556
14809,2011-12-14 08:14:00,-1778016.99277399,579400.757982722
14809,2011-12-14 09:07:00,-1776526.79079902,579731.542251599
14809,2011-12-14 15:13:00,-1772096.01875226,579971.238609524
14809,2011-12-14 15:58:00,-1772096.01875226,579971.238609524
14809,2011-12-14 17:14:00,-1772096.01875226,579971.238609524
14809,2011-12-16 08:18:00,-1756023.94501536,581672.491128125
14809,2011-12-16 10:07:00,-1754555.81032782,584627.725952
14809,2011-12-16 14:00:00,-1744249.5331923,601184.552889574
14809,2011-12-16 15:40:00,-1738517.05027345,605554.446761279
14809,2011-12-16 17:21:00,-1734721.65571821,608190.478043782
14809,2011-12-18 17:16:00,-1772726.14605314,580527.119305452
14809,2011-12-18 17:49:00,-1772617.13867365,580265.117059972
14809,2011-12-18 20:35:00,-1771920.03645715,579850.69563282
14809,2011-12-18 21:15:00,-1772223.72769406,580069.277704495
14809,2011-12-18 21:20:00,-1772274.75701243,580116.448250887
14809,2011-12-18 21:38:00,-1772440.65235492,580256.042442321
14809,2011-12-18 22:52:00,-1772329.04597541,580313.794592528
14809,2011-12-18 23:01:00,-1772287.86772268,580279.014324763
14809,2011-12-18 23:14:00,-1772239.50216596,580221.872581579
14809,2011-12-19 02:03:00,-1772169.12582739,580041.146369308
14809,2011-12-19 02:55:00,-1772169.12582739,580041.146369308
14809,2011-12-19 03:07:00,-1772169.12582739,580041.146369308
14809,2011-12-19 04:48:00,-1772169.12582739,580041.146369308
14809,2011-12-20 02:42:00,-1771584.72552287,579979.79118271
14809,2011-12-20 04:22:00,-1774247.5451533,580021.100796169
14809,2011-12-20 05:23:00,-1775948.03898229,579097.379677938
14809,2011-12-20 08:39:00,-1782394.28633335,576248.951699522
14809,2011-12-20 14:59:00,-1770484.98920689,580464.483906414
14809,2011-12-20 15:50:00,-1771641.3828562,579803.540181784
14809,2011-12-20 16:30:00,-1771928.40193883,579674.381482582
14809,2011-12-20 20:28:00,-1771850.89138261,579594.713141814
14809,2011-12-20 21:01:00,-1771850.89138261,579594.713141814
14809,2011-12-20 22:08:00,-1771850.89138261,579594.713141814
14809,2011-12-20 22:40:00,-1771850.89138261,579594.713141814
14809,2011-12-21 02:31:00,-1772345.98798514,579163.106924915
14809,2011-12-21 03:58:00,-1772272.81238038,579972.93700815
14809,2011-12-21 14:04:00,-1768834.38008411,584996.745430087
14809,2011-12-21 16:22:00,-1772225.77683146,580995.978478763
14809,2011-12-21 17:43:00,-1772519.93520693,580376.860603629
14809,2011-12-21 20:04:00,-1771876.15820196,579889.451612773
14809,2011-12-21 20:48:00,-1771909.23752994,579895.904784144
14809,2011-12-21 21:43:00,-1772182.07265671,580118.701959925
14809,2011-12-21 22:14:00,-1772386.95203505,580203.423171066
14809,2011-12-21 23:54:00,-1772595.18077107,580188.402707624
14809,2011-12-21 23:55:00,-1772591.48973098,580188.222490054
14809,2011-12-22 02:14:00,-1772039.52898145,580171.692003721
14809,2011-12-22 03:34:00,-1772488.35218172,579841.019384259
14809,2011-12-22 05:17:00,-1769766.91719987,579613.607744177
14809,2011-12-22 15:29:00,-1767723.05346655,589244.896616962
14809,2011-12-22 15:40:00,-1768118.74550673,589006.32066239
14809,2011-12-22 16:13:00,-1769551.69729727,587975.844192276
14809,2011-12-22 17:16:00,-1772470.91919313,585162.494197171
14809,2011-12-22 20:37:00,-1772274.47642155,580051.287192066
14809,2011-12-22 21:20:00,-1771894.89054959,579721.917760966
14809,2011-12-22 21:55:00,-1771641.25089997,579551.098504878
14809,2011-12-22 23:35:00,-1771766.56266621,579895.808806109
14809,2011-12-23 02:04:00,-1772009.01326365,580176.775431377
14809,2011-12-23 03:07:00,-1772009.01326365,580176.775431377
14809,2011-12-23 04:50:00,-1772009.01326365,580176.775431377
14809,2011-12-23 15:19:00,-1772352.42644176,580040.8206456
14809,2011-12-23 16:09:00,-1772387.11155783,580128.744057539
14809,2011-12-23 16:57:00,-1772387.11155783,580128.744057539
14809,2011-12-23 20:26:00,-1772387.11155783,580128.744057539
14809,2011-12-24 01:59:00,-1772387.11155783,580128.744057539
14809,2011-12-24 02:50:00,-1772387.11155783,580128.744057539
14809,2011-12-24 05:03:00,-1772387.11155783,580128.744057539
14809,2011-12-24 08:56:00,-1788650.54957431,586104.834102512
14809,2011-12-24 14:08:00,-1766192.77903106,592838.455907374
14809,2011-12-24 15:03:00,-1766314.16438706,588703.366793233
14809,2011-12-24 15:50:00,-1769562.60793784,584092.697154348
14809,2011-12-24 16:45:00,-1770337.27165519,583140.39258902
14809,2011-12-25 02:43:00,-1772006.17787721,580462.582638649
14809,2011-12-25 04:01:00,-1768827.90817737,579410.082109106
14809,2011-12-25 04:22:00,-1768077.62192096,579200.946263665
14809,2011-12-25 05:42:00,-1768184.22470466,579457.90576655
14809,2011-12-25 08:01:00,-1769424.23027605,585976.759244943
14809,2011-12-25 08:36:00,-1768626.1617096,587756.070932892
14809,2011-12-25 14:59:00,-1759760.5530159,594201.780378744
14809,2011-12-26 02:31:00,-1771511.60988305,580258.763113346
14809,2011-12-26 03:19:00,-1771863.03577383,580141.679334936
14809,2011-12-26 03:37:00,-1771925.17123867,580118.700349978
14809,2011-12-26 05:13:00,-1771867.18314859,580004.014227423
14809,2011-12-26 05:55:00,-1772235.82946616,580712.042089979
14809,2011-12-26 08:22:00,-1774259.34383292,587327.539112047
14809,2011-12-26 10:00:00,-1771307.2638313,591787.71831881
14809,2011-12-26 14:41:00,-1760461.76643208,592350.547375361
14809,2011-12-26 15:29:00,-1759861.6593145,592590.068077525
14809,2011-12-26 15:48:00,-1759835.99427575,592627.856725082
14809,2011-12-27 02:23:00,-1772931.87629141,580752.910245861
14809,2011-12-27 03:04:00,-1771895.28346693,579815.558900208
14809,2011-12-27 03:10:00,-1771747.27447824,579714.731682686
14809,2011-12-27 04:56:00,-1770342.15336346,579393.295657715
14809,2011-12-27 08:00:00,-1771120.65126209,580358.921501355
14809,2011-12-27 08:53:00,-1771223.79144589,580471.751009459
14809,2011-12-27 09:41:00,-1771329.33602667,580413.10499446
14809,2011-12-27 14:42:00,-1769009.41680389,583398.625281026
14809,2011-12-27 16:12:00,-1763900.99864421,590800.67053462
14809,2011-12-27 16:58:00,-1762259.52177132,594342.021656494
14809,2011-12-28 02:54:00,-1770751.05625764,580353.57728357
14809,2011-12-28 04:28:00,-1770901.28552532,579447.848058738
14809,2011-12-28 08:28:00,-1787376.90488642,574293.284742741
14809,2011-12-29 04:46:00,-1774996.83019183,577918.184745613
14809,2011-12-29 05:12:00,-1774961.78675352,577363.987071456
14809,2011-12-29 08:09:00,-1775605.49667807,575906.468971747
14809,2011-12-29 10:40:00,-1782708.08827726,572990.899023066
14809,2011-12-29 14:56:00,-1780742.18143652,575179.014365311
14809,2011-12-30 03:38:00,-1785394.06232557,609138.761599225
14809,2011-12-30 14:43:00,-1807677.51869631,612182.820697465
14809,2011-12-30 22:18:00,-1738196.25468674,618924.472144762
14809,2011-12-30 23:58:00,-1732543.68540615,617660.92200921
14809,2011-12-31 02:26:00,-1731343.93117834,619150.769374359
14809,2011-12-31 03:15:00,-1731017.23030609,617619.600245015
14809,2011-12-31 04:54:00,-1732010.61085952,609397.719076478
14809,2011-12-31 05:37:00,-1732005.42661504,607119.373987956
14809,2011-12-31 08:09:00,-1727955.37543478,607878.480644754
14809,2011-12-31 08:20:00,-1727812.00175505,607977.80488472
14809,2011-12-31 10:01:00,-1730018.79637935,607103.680496146
14809,2011-12-31 16:19:00,-1764358.47414761,584710.645358692
14809,2011-12-31 17:00:00,-1766973.11193048,582293.288427522
14809,2011-12-31 20:26:00,-1772301.59354449,579924.671377772
14809,2011-12-31 22:09:00,-1772025.56789193,579942.734873476
14809,2011-12-31 22:10:00,-1772021.11839405,579940.993966391
14809,2011-12-31 23:50:00,-1772072.47990749,579845.649508076
14809,2012-01-01 02:13:00,-1772162.35230945,579871.43595134
14809,2012-01-01 02:52:00,-1772162.35230945,579871.43595134
14809,2012-01-01 04:31:00,-1772162.35230945,579871.43595134
14809,2012-01-02 02:20:00,-1768118.26759276,574733.734109053
14809,2012-01-02 04:06:00,-1765457.6247512,570303.358622996
14809,2012-01-02 04:49:00,-1765101.76549864,569493.146191911
14809,2012-01-02 09:14:00,-1766746.48851171,568401.591106181
14809,2012-01-02 14:12:00,-1763847.88134762,569386.869714152
14809,2012-01-03 05:22:00,-1767529.56727508,563914.916237009
14809,2012-01-04 03:16:00,-1770319.05900669,579231.6813203
14809,2012-01-04 03:19:00,-1770268.69799261,579274.35999854
14809,2012-01-04 04:05:00,-1769204.96243194,578487.158755427
14809,2012-01-04 05:00:00,-1768973.61709643,576902.620122501
14809,2012-01-04 05:43:00,-1769185.57405533,575358.082387825
14809,2012-01-04 08:30:00,-1773393.55982695,575558.269402292
14809,2012-01-04 10:18:00,-1774646.94573711,578040.990763033
14809,2012-01-05 02:22:00,-1793581.23008419,586554.863599932
14809,2012-01-05 14:38:00,-1774339.067066,581154.562460188
14809,2012-01-05 15:00:00,-1773806.10935848,580999.24071779
14809,2012-01-05 15:20:00,-1773356.95203053,580839.967407485
14809,2012-01-05 16:21:00,-1772346.63479336,580259.300033977
14809,2012-01-05 16:46:00,-1772163.9033608,580119.543309934
14809,2012-01-05 17:01:00,-1772135.79936652,580131.333178402
14809,2012-01-05 20:52:00,-1771876.3898353,579320.244095445
14809,2012-01-05 21:07:00,-1772067.96443932,579797.047898517
14809,2012-01-05 22:06:00,-1772802.39666708,580823.913534607
14809,2012-01-05 22:49:00,-1773115.32842828,580901.161029443
14809,2012-01-06 02:15:00,-1771561.19677083,579019.712736576
14809,2012-01-06 02:32:00,-1771196.60870896,578956.240396788
14809,2012-01-06 03:01:00,-1770458.39021264,578868.20963284
14809,2012-01-06 04:10:00,-1768993.70976762,578320.390762456
14809,2012-01-06 04:58:00,-1768439.72723687,577923.484849448
14809,2012-01-06 05:20:00,-1768019.98438914,577864.71753976
14809,2012-01-06 05:49:00,-1767738.3709792,577728.167064881
14809,2012-01-06 08:22:00,-1768071.54836332,577577.856486657
14809,2012-01-06 09:34:00,-1766666.54352398,579406.94473373
14809,2012-01-06 16:18:00,-1727355.56560723,598157.823386539
14809,2012-01-06 20:07:00,-1720087.54995074,603252.029148285
14809,2012-01-06 20:24:00,-1719915.10925087,603546.807253794
14809,2012-01-07 09:09:00,-1725534.27753712,611984.916691537
14809,2012-01-07 21:44:00,-1724623.09113051,627054.993540322
14809,2012-01-07 23:16:00,-1725707.61643713,624501.202999746
14809,2012-01-08 03:16:00,-1723922.77532065,622158.248798422
14809,2012-01-08 04:54:00,-1723768.81092753,617587.305270115
14809,2012-01-08 22:20:00,-1724432.71229939,605049.435954715
14809,2012-01-09 02:25:00,-1724548.67031252,611065.911787656
14809,2012-01-09 02:57:00,-1725142.00382431,612023.912889388
14809,2012-01-09 04:45:00,-1727403.24453949,614231.634055073
14809,2012-01-09 05:26:00,-1728248.44171589,614334.876200335
14809,2012-01-09 08:31:00,-1732140.13441803,611278.408497725
14809,2012-01-09 08:45:00,-1732229.42970024,611171.300558094
14809,2012-01-09 14:01:00,-1730456.66116948,613798.148321596
14809,2012-01-09 14:36:00,-1729870.54127111,614721.463004115
14809,2012-01-09 15:04:00,-1729272.74493734,615415.254092919
14809,2012-01-09 15:36:00,-1728037.24916551,616057.731058107
